Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rama-colour-premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/IMG_20251025_202754_040.jpg?v=1761404368,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,White Georgette Floral Printed Lehenga with Real Mirror Work – Mustard Dupatta & Pink Embroidered Blouse | Length 42 | Blouse up to 3XL,"<ul>
<li data-end=""1120"" data-start=""1080"">
<p data-end=""1120"" data-start=""1082"">Fabric (Lehenga &amp; Blouse): Georgette</p>
</li>
<li data-end=""1179"" data-start=""1121"">
<p data-end=""1179"" data-start=""1123"">Work: Real mirror embroidery with digital floral print</p>
</li>
<li data-end=""1244"" data-start=""1180"">
<p data-end=""1244"" data-start=""1182"">Blouse: Embroidered fabric, available up to 3XL (unstitched)</p>
</li>
<li data-end=""1274"" data-start=""1245"">
<p data-end=""1274"" data-start=""1247"">Lehenga Length: 42 inches</p>
</li>
<li data-end=""1332"" data-start=""1275"">
<p data-end=""1332"" data-start=""1277"">Dupatta: Mustard georgette with sequins &amp; mirror work</p>
</li>
<li data-end=""1394"" data-start=""1333"">
<p data-end=""1394"" data-start=""1335"">Occasion: Festive wear, haldi, sangeet, wedding functions</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #HaldiOutfit, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga, Bridal Lehenga, Designer Lehenga, Embroidered Lehenga, Ethnic Wear, Festive Wear, Indian Wear, Latest Lehenga 2025, Traditional Wear",true,SIZE,XS,,,,,,,,GT-1527,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6289772115578173480_y.jpg?v=1760110665,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,,,,,,,,,S,,,,,,,,GT-1528,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6289772115578173483_y.jpg?v=1760110666,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,,,,,,,,,M,,,,,,,,GT-1529,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6289772115578173482_y.jpg?v=1760110665,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,,,,,,,,,L,,,,,,,,GT-1530,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6289772115578173481_y.jpg?v=1760110666,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,,,,,,,,,XL,,,,,,,,GT-1531,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-printed-georgette-lehenga-set-chic-ethnic-statement,,,,,,,,,2XL,,,,,,,,GT-1532,0.0,,0,deny,manual,2523.00,5896.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,Pastel  Faux Georgette Lehenga with Real Mirror & Sequins Embroidery – Butterfly Net Dupatta | Blouse up to 3XL,"<ul>
<li data-end=""1118"" data-start=""1073"">
<p data-end=""1118"" data-start=""1075"">Fabric (Lehenga &amp; Blouse): Faux Georgette</p>
</li>
<li data-end=""1166"" data-start=""1119"">
<p data-end=""1166"" data-start=""1121"">Work: Real mirror embroidery &amp; sequins work</p>
</li>
<li data-end=""1225"" data-start=""1167"">
<p data-end=""1225"" data-start=""1169"">Type: Unstitched for a tailored fit (blouse up to 3XL)</p>
</li>
<li data-end=""1255"" data-start=""1226"">
<p data-end=""1255"" data-start=""1228"">Lehenga Length: 42 inches</p>
</li>
<li data-end=""1313"" data-start=""1256"">
<p data-end=""1313"" data-start=""1258"">Dupatta Fabric: Butterfly Net with sequins embroidery</p>
</li>
<li data-end=""1373"" data-start=""1314"">
<p data-end=""1373"" data-start=""1316"">Occasion: Bridal wear, festive wear, reception, parties</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,#AffordableLehengas,true,SIZE,XS,,,,,,,,GT-1636,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732839_y.jpg?v=1760110664,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,,,,,,,,,S,,,,,,,,GT-1637,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732840_y.jpg?v=1760110664,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,,,,,,,,,M,,,,,,,,GT-1638,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732841_y.jpg?v=1760110664,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,,,,,,,,,L,,,,,,,,GT-1639,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732845_y.jpg?v=1760110664,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,,,,,,,,,XL,,,,,,,,GT-1640,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732843_y.jpg?v=1760110664,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
real-mirror-work-faux-georgette-lehenga-with-sequins-embroidery-net-dupatta-wedding-party-wear,,,,,,,,,2XL,,,,,,,,GT-1641,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6213239964481732842_y.jpg?v=1760110665,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,Red Faux Georgette Lehenga with Peacock & Floral Sequins Embroidery – Georgette Dupatta | Blouse up to 3XL,"<ul>
<li data-end=""1071"" data-start=""1026"">
<p data-end=""1071"" data-start=""1028"">Fabric (Lehenga &amp; Blouse): Faux Georgette</p>
</li>
<li data-end=""1138"" data-start=""1072"">
<p data-end=""1138"" data-start=""1074"">Work: Stunning sequins embroidery with floral &amp; peacock motifs</p>
</li>
<li data-end=""1182"" data-start=""1139"">
<p data-end=""1182"" data-start=""1141"">Blouse: Unstitched, available up to 3XL</p>
</li>
<li data-end=""1212"" data-start=""1183"">
<p data-end=""1212"" data-start=""1185"">Lehenga Length: 42 inches</p>
</li>
<li data-end=""1266"" data-start=""1213"">
<p data-end=""1266"" data-start=""1215"">Dupatta Fabric: Georgette with sequins embroidery</p>
</li>
<li data-end=""1327"" data-start=""1267"">
<p data-end=""1327"" data-start=""1269"">Occasion: Bridal wear, receptions, festive wear, parties</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,SIZE,XS,,,,,,,,GT-1624,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6109654342668762107_y.jpg?v=1760110664,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,,,,,,,,,S,,,,,,,,GT-1625,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6109654342668762106_y.jpg?v=1760110664,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,,,,,,,,,M,,,,,,,,GT-1626,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6109654342668762108_y.jpg?v=1760110664,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,,,,,,,,,L,,,,,,,,GT-1627,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6109654342668762109_y.jpg?v=1760110664,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,,,,,,,,,XL,,,,,,,,GT-1628,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour-1,,,,,,,,,2XL,,,,,,,,GT-1629,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,Red Faux Georgette Lehenga with Peacock Embroidery & Sequins Work – Butterfly Net Dupatta | Blouse up to 3XL,"<ul data-end=""1398"" data-start=""1118"">
<li data-end=""1163"" data-start=""1118"">
<p data-end=""1163"" data-start=""1120"">Fabric (Lehenga &amp; Blouse): Faux Georgette</p>
</li>
<li data-end=""1221"" data-start=""1164"">
<p data-end=""1221"" data-start=""1166"">Work: Sequins &amp; floral embroidery with peacock motifs</p>
</li>
<li data-end=""1265"" data-start=""1222"">
<p data-end=""1265"" data-start=""1224"">Blouse: Unstitched, available up to 3XL</p>
</li>
<li data-end=""1295"" data-start=""1266"">
<p data-end=""1295"" data-start=""1268"">Lehenga Length: 42 inches</p>
</li>
<li data-end=""1346"" data-start=""1296"">
<p data-end=""1346"" data-start=""1298"">Dupatta: Butterfly Net with sequins embroidery</p>
</li>
<li data-end=""1398"" data-start=""1347"">
<p data-end=""1398"" data-start=""1349"">Occasion: Bridal wear, festive wear, party wear</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,SIZE,XS,,,,,,,,GT-1569,1500.0,,-2,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564246_y.jpg?v=1760110663,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,S,,,,,,,,GT-1570,1500.0,,0,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564245_y.jpg?v=1760110662,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,M,,,,,,,,GT-1571,1500.0,,0,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564251_y.jpg?v=1760110663,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,L,,,,,,,,GT-1572,1500.0,,0,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564250_y.jpg?v=1760110663,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,XL,,,,,,,,GT-1573,1500.0,,0,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564249_y.jpg?v=1760110663,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,2XL,,,,,,,,GT-1574,1500.0,,0,deny,manual,2569.00,5700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564248_y.jpg?v=1760110663,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-premium-faux-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6167813852033564247_y.jpg?v=1760110663,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,Red Bridal Faux Georgette Lehenga with Sequins Embroidery & Butterfly Net Dupatta – Blouse up to 5XL | Length 42,"<ul>
<li data-end=""1028"" data-start=""983"">
<p data-end=""1028"" data-start=""985"">Fabric (Lehenga &amp; Blouse): Faux Georgette</p>
</li>
<li data-end=""1057"" data-start=""1029"">
<p data-end=""1057"" data-start=""1031"">Work: Sequins embroidery</p>
</li>
<li data-end=""1103"" data-start=""1058"">
<p data-end=""1103"" data-start=""1060"">Type: Unstitched for a perfect custom fit</p>
</li>
<li data-end=""1135"" data-start=""1104"">
<p data-end=""1135"" data-start=""1106"">Blouse: Available up to 2XL</p>
</li>
<li data-end=""1165"" data-start=""1136"">
<p data-end=""1165"" data-start=""1138"">Lehenga Length: 42 inches</p>
</li>
<li data-end=""1223"" data-start=""1166"">
<p data-end=""1223"" data-start=""1168"">Dupatta Fabric: Butterfly Net with sequins embroidery</p>
</li>
<li data-end=""1290"" data-start=""1224"">
<p data-end=""1290"" data-start=""1226"">Occasion: Bridal wear, weddings, receptions, festive functions</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,SIZE,XS,,,,,,,,GT-1628,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898545_y.jpg?v=1760110662,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,S,,,,,,,,GT-1629,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898546_y.jpg?v=1760110662,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,M,,,,,,,,GT-1630,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898544_y.jpg?v=1760110662,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,L,,,,,,,,GT-1631,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898547_y.jpg?v=1760110662,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,XL,,,,,,,,GT-1632,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898548_y.jpg?v=1760110662,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,2XL,,,,,,,,GT-1633,1500.0,,0,deny,manual,2988.00,5998.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898549_y.jpg?v=1760110662,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-delicate-mirror-work-and-designer-blouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6150062528860898550_y.jpg?v=1760110662,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,"Red Georgette Embroidered Lehenga with Golden Peacock & Floral Work | Length 42, Blouse up to 5XL","<ul>
<li data-start=""1087"" data-end=""1108"">
<p data-start=""1089"" data-end=""1108"">Fabric: Georgette</p>
</li>
<li data-start=""1109"" data-end=""1151"">
<p data-start=""1111"" data-end=""1151"">Color: Deep Red with golden embroidery</p>
</li>
<li data-start=""1152"" data-end=""1206"">
<p data-start=""1154"" data-end=""1206"">Work: Peacock motifs with floral thread embroidery</p>
</li>
<li data-start=""1207"" data-end=""1251"">
<p data-start=""1209"" data-end=""1251"">Blouse: Embroidered, available up to 5XL</p>
</li>
<li data-start=""1252"" data-end=""1281"">
<p data-start=""1254"" data-end=""1281"">Lehenga Length: 42 inches</p>
</li>
<li data-start=""1282"" data-end=""1333"">
<p data-start=""1284"" data-end=""1333"">Occasion: Bridal wear, festive wear, party wear</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,SIZE,XS,,,,,,,,GT-1596,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931687_y.jpg?v=1760110661,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,S,,,,,,,,GT-1597,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931689_y.jpg?v=1760110661,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,M,,,,,,,,GT-1598,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931685_y.jpg?v=1760110661,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,L,,,,,,,,GT-1599,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931686_y.jpg?v=1760110661,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,XL,,,,,,,,GT-1600,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931684_y.jpg?v=1760110661,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
red-georgette-lehenga-with-exquisite-mirror-work-designer-blouse-perfect-for-weddings-festive-glamour,,,,,,,,,2XL,,,,,,,,GT-1601,1500.0,,0,deny,manual,3449.00,6598.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6143123257574931688_y.jpg?v=1760110661,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
royal-blue-premium-delicate-mirror-work-and-designer-blouse-perfect-fit-for-festival-and-every-event,"Royal Blue Georgette Embroidered Lehenga with Multicolor Floral Work & Contrast Blouse | Lehenga Length-42, Sizes up to 5XL","<ul>
<li data-start=""1063"" data-end=""1092"">
<p data-start=""1065"" data-end=""1092"">Fabric: Premium Georgette</p>
</li>
<li data-start=""1093"" data-end=""1141"">
<p data-start=""1095"" data-end=""1141"">Color: Royal Blue with multicolor embroidery</p>
</li>
<li data-start=""1142"" data-end=""1205"">
<p data-start=""1144"" data-end=""1205"">Work: Floral thread embroidery with scalloped border design</p>
</li>
<li data-start=""1206"" data-end=""1265"">
<p data-start=""1208"" data-end=""1265"">Blouse: Contrast pastel embroidery, available up to 5XL</p>
</li>
<li data-start=""1266"" data-end=""1295"">
<p data-start=""1268"" data-end=""1295"">Lehenga Length: 42 inches</p>
</li>
<li data-start=""1296"" data-end=""1347"">
<p data-start=""1298"" data-end=""1347"">Occasion: Bridal wear, festive wear, party wear</p>
</li>
</ul>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #FestiveFashion, #FloralLehenga, #HaldiOutfit, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,Title,Default Title,,,,,,,,GT-1607 BLUE,1500.0,,0,deny,manual,3222.00,6300.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6174741698706522673_y.jpg?v=1760110660,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
royal-blue-premium-delicate-mirror-work-and-designer-blouse-perfect-fit-for-festival-and-every-event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6174741698706522671_y.jpg?v=1760110660,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
royal-blue-premium-delicate-mirror-work-and-designer-blouse-perfect-fit-for-festival-and-every-event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6174741698706522672_y.jpg?v=1760110660,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
royal-blue-premium-delicate-mirror-work-and-designer-blouse-perfect-fit-for-festival-and-every-event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6174741698706522674_y.jpg?v=1760110660,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
satin-silk-lehenga-with-embroidery-sequins-work-semi-stitched-set-1,Navy Blue Embroidered Floral Lehenga Choli with Multicolor Thread Work & Pastel Blue Dupatta – Blouse up to 5XL,"<ul>
<li data-start=""1163"" data-end=""1210"">
<p data-start=""1165"" data-end=""1210"">Color: Navy Blue with multicolor embroidery</p>
</li>
<li data-start=""1211"" data-end=""1261"">
<p data-start=""1213"" data-end=""1261"">Blouse: Heavy embroidered, available up to 5XL</p>
</li>
<li data-start=""1262"" data-end=""1313"">
<p data-start=""1264"" data-end=""1313"">Dupatta: Pastel blue with embroidered detailing</p>
</li>
<li data-start=""1314"" data-end=""1343"">
<p data-start=""1316"" data-end=""1343"">Lehenga Length: 42 inches</p>
</li>
<li data-start=""1344"" data-end=""1391"">
<p data-start=""1346"" data-end=""1391"">Work: Floral thread embroidery with sequins</p>
</li>
<li data-start=""1392"" data-end=""1451"">
<p data-start=""1394"" data-end=""1451"">Occasion: Bridal wear, party wear, festive celebrations</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga",true,Title,Default Title,,,,,,,,GT-1723 BLUE,0.0,,0,deny,manual,3149.00,6899.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6134344095313805123_y.jpg?v=1760110659,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
satin-silk-lehenga-with-embroidery-sequins-work-semi-stitched-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6134344095313805130_y.jpg?v=1760110659,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
